model,name,price,quantity,status
232253,"Gorenje GECS6C70WPA – Κουζίνα κεραμική 60cm Λευκό 71L Κλάση A",628,2,1
232258,"Eskimo WM6T12D – Πλυντήριο Ρούχων 6 kg D",399,0,0
232273,"Bosch KAD93AIEP – Ψυγείο Ντουλάπα No Frost 562Lt E",1045,2,1
232276,"Eskimo BO7009N – Εντοιχιζόμενος Φούρνος Inox",299,2,1
232277,"Samsung RT38CG6624S9ES – Ψυγείο Ασημί Ε",699,0,0
232285,"Midea MDRT294FGE01 – Ψυγείο Λευκό E",226,0,0
232295,"Midea MFD45S200X.2 – Πλυντήριο Πιάτων Inox 45 cm E",296,1,1
232298,"Midea MFD60S080X – Πλυντήριο Πιάτων Inox 60cm Ενεργειακή Κλάση E",298,1,1
232304,"Ψυγειοκαταψύκτης Bosch KGN39VIBT Inox B",1199,0,0
232323,"LG F4R5009TSWW – Πλυντήριο Ρούχων 9 kg με 5 Χρόνια Εγγύηση",519,2,1
232325,"LG F4R7009TSSB – Πλυντήριο Ρούχων 9kg 1400 Στροφές Steam Inox",539,1,1
232327,"Inventor WC2401BT – Συντηρητής Κρασιών",249,0,0
232349,"Gorenje GE6A40WB – Κουζίνα εμαγιέ 71L 60cm Λευκό A",395,2,1
232352,"LG F4R3010NSWB – Πλυντήριο Ρούχων 10 kg",549,4,1
232360,"Ψυγείο Εντοιχιζόμενο Bosch KIR31VFE0 Ε",679,0,0
232368,"Candy FIDC X825 – Φούρνος Εντοιχιζόμενος L Inox Πολλαπλών Λειτουργιών",399,0,0
232377,"Eskimo HDF62W – Απορροφητήρας Ελεύθερος Λευκό 60cm",85,0,0
232380,"Eskimo HDF62IN – Απορροφητήρας Ελεύθερος Inox 60cm",90,1,1
232386,"LG D4R7010TSWB – Πλυντήριο - Στεγνωτήριο Ρούχων 10 kg/6 kg Α/D",729,1,1
232393,"LG D4R5009TSWW – Πλυντήριο - Στεγνωτήριο Ρούχων 9 kg/6 kg Λευκό A/D",612,3,1
232398,"Καταψύκτης Όρθιος Liebherr FNd 7026",1149,0,0
232421,"Inventor BC-44B – Ψυγείο Mini Bar Μαύρο",229,0,0
232422,"Inventor DPB17060INL – Ψυγείο Inox",549,0,0
232427,"Hisense DHQA902U – Στεγνωτήριο Ρούχων 9 kg Α",500,0,0
232435,"Korting KEC6A40WG – Κουζίνα Κεραμική 741902",479,0,0
232439,"Pitsos WT232G08 – Στεγνωτήριο Ρούχων 8 kg A",635,0,0
232440,"Pitsos DVF60X01 – Πλήρως Εντοιχιζόμενο Πλυντήριο 60cm",419,0,0
232441,"Pitsos DIF60I01 – Εντοιχιζόμενο Πλυντήριο Πιάτων Με Εμφανή Μετόπη 60cm",423,2,1
232443,"Pitsos DVF61X01 – Πλήρως Εντοιχιζόμενο Πλυντήριο 60cm",438,0,0
232444,"Pitsos DSF60W01 – Πλυντήριο Πιάτων Λευκό 60 cm E",419,1,1
232445,"Pitsos DSF60I01 – Πλυντήριο Πιάτων Inox 60 cm Ε",449,1,1
232456,"Gorenje BO6737E02X & GI641BSC – Σετ Φούρνος & Εστία",754,1,1
232457,"Bosch SMV4HAX19E – Πλυντήριο Πιάτων 60 cm D",659,0,0
232462,"Ψυγειοκαταψύκτης CBNes 5778 Liebherr",2599,0,0
232467,"Πλυντήριο - Στεγνωτηριο Ρούχων LG D4R7511TSBB 11 kg/ 6 kg",1059,0,0
232472,"Samsung WW80CGC04DAELE – Πλυντήριο Ρούχων 8kg A",369,4,1
232473,"Panasonic NN-K36NBMEPG – Φούρνος Μικροκυμάτων 24Lt Μαύρο",149,2,1
232487,"LG DF365FPS – Πλυντήριο Πιάτων Platinum Silver 60 cm",599,0,0
232493,"Bosch SMS4HTI00E – Πλυντήριο Πιάτων Inox 60 cm D",499,0,0
232495,"Pitsos WDP14C09GR – Πλυντήριο - Στεγνωτήριο Ρούχων 9kg / 5kg",498,4,1
232496,"Samsung WW90CGC04DABLE – Πλυντήριο Ρούχων 9kg Α Μαύρο",435,2,1
232505,"Liebherr FNd 7227 – Καταψύκτης Όρθιος",1199,0,0
232514,"Pitsos DSF61I01 – Ελεύθερο Πλυντήριο Πιάτων Inox",466,0,0
232531,"Bosch SPV4HKX10E – Πλυντήριο Πιάτων 45 cm E",469,0,0
232537,"Bosch SPS4EMI10E – Πλυντηριο Πιάτων Inox 45 cm",574,1,1
232550,"LG GBV7280DPY – Ψυγειοκαταψύκτης Prime Silver D",699,0,0
232554,"LG DF365FMS – Πλυντήριο Πιάτων Matte Black 60 cm B",669,0,0
232560,"Pitsos DVS61X01 – Εντοιχιζόμενο Πλυντήριο Λευκό 45cm",499,0,0
232562,"Bosch SPS2HKI58E – Πλυντήριο Πιάτων Inox 45 cm Ε",473,0,0
232563,"Bosch KBN96VFE0 – Ψυγειοκαταψύκτης Εντοιχιζόμενος Ε",1149,2,1
232582,"Bosch SMV4HVX00E – Πλήρως Εντοιχιζόμενο Πλυντήριο 60cm",538,0,0
232583,"Pitsos DIS61I01 – Εντοιχιζόμενο Πλυντήριο Με Εμφανή Μετόπη 45cm",473,2,1
232584,"Bosch SPS2HKW58E – Πλυντήριο Πιάτων Λευκό 45 cm E",429,0,0
232591,"Mini Bar Ψυγείο Liebherr TP 1424 Comfort",429,0,0
232594,"LG F2R5009TSWB – Πλυντήριο Ρούχων 9 kg 60cm",619,0,0
232599,"LG F4R5013TSWW – Πλυντήριο Ρούχων 13 kg A",654,1,1
232601,"Midea MIH740F238K0 – Εστία Κεραμική",250,0,0
232603,"Hisense RB395N4BWE – Ψυγειοκαταψύκτης Λευκό 300L Ε",489,2,1
232605,"Φούρνος Εντοιχιζόμενος Bosch HBG675BB1",869,0,0
232606,"Bosch KIN96VFD0 – Ψυγειοκαταψύκτης Εντοιχιζόμενος D",1299,0,0
232607,"Panasonic NN-K35NWMEPG – Φούρνος Μικροκυμάτων 24Lt Λευκό",149,1,1
232617,"Bosch SMI4ECS08E – Εντοιχιζόμενο Πλυντήριο Πιάτων 60cm",853,0,0
232623,"Bosch WQB246C9GR – Στεγνωτήριο Ρούχων 9 kg Α - 10%",917,0,0
232625,"LG F2R5009TSMB – Πλυντήριο Ρούχων 9 kg Α - 10%",587,0,0
232626,"LG F4R5010TSMB – Πλυντήριο Ρούχων 10 kg A - 10%",639,0,0
232635,"Midea 7ΝΜ30Ε0 – Φούρνος Εντοιχιζόμενος",399,0,0
232636,"LG F4R5013TSMB – Πλυντήριο Ρούχων 13 kg",899,0,0
232640,"Αρχικό Σετ Για Λειτουργία Ανακύκλωσης Αέρα Φούρνου Bosch HEZ9VDKR1",185,0,0
232642,"Bosch DFR067T51 – Απορροφητήρας Συρόμενος Inox 60 cm Α",379,1,1
232651,"Bosch SPI4HMS49E – Εντοιχιζόμενο Πλυντήριο Με Εμφανή Μετόπη 45cm",529,2,1
232672,"TCL FF0914WA0 – Πλυντήριο Ρούχων 9kg 1400 Στροφές Λευκό",419,0,0
232674,"LG D4R7009TSSB – Πλυντήριο - Στεγνωτήριο 9 kg/6 kg inox",687,0,0
232684,"Bosch SMS4HTW00E – Πλυντήριο Πιάτων Λευκό 60 cm",407,2,1
232685,"Candy CDPH 2D1047S – Πλυντήριο Πιάτων Για 10 Σερβίτσια Inox",459,0,0
232702,"Pitsos DSF61I31 – Ελεύθερο Πλυντήριο Πιάτων Inox 60cm",590,1,1
232704,"LG GMG960EVEE – Ψυγείο Ντουλάπα Essence Black Steel Ενεργειακής Κλάσης Ε",2349,0,0
232711,"Εντοιχιζόμενο Πλυντήριο Bosch SMV6YCX02E 60cm",1079,0,0
232712,"Bosch SMS4ENI06E – Πλυντήριο Πιάτων 60cm Inox",699,0,0
232716,"Midea MF200W80WB/W - GR – Πλυντήριο Ρούχων 8 kg",379,0,0
232730,"Midea MFD45S200W.2 – Πλυντήριο πιάτων 45cm Λευκό Κλάση E",289,1,1
232731,"Πλήρως Εντοιχιζόμενο Πλυντήριο Bosch SMH6ZCX06E 60cm",1149,0,0
232736,"Εντοιχιζόμενο Πλυντήριο Πιάτων Bosch SMI6YCS02E Με Εμφανή Μετόπη",1079,0,0
232741,"Eskimo BO7210N – Φούρνος Εντοιχιζόμενος ES",359,0,0
232743,"Pitsos DSS61I01 – Πλυντήριο Πιάτων Inox 45 cm Ε",479,4,1
232746,"Bosch SPI2HKS58E – Εντοιχιζόμενο Πλυντήριο Με Εμφανή Μετόπη 45cm",529,0,0
232760,"Αρχικό Σετ Για Λειτουργία Ανακύκλωσης Αέρα Bosch HEZ9VDKR0",185,0,0
232769,"Davoline Chester 060 – Απορροφητήρας Τζάκι IX Inox 60 cm A+",155,0,0
232772,"Ψυγειοκαταψύκτης Liebherr XRF 5220",2349,0,0
232776,"Αεραγωγός Πλακέ 500mm - Επέκταση Καμινάδας Απορροφητήρα Bosch HEZ9VDSM1",35,0,0
232777,"Γωνία Σύνδεσης 90 Μοιρών Κάθετος L Bosch HEZ9VDSB2",40,0,0
232778,"Αεραγωγός Πλακέ 1000mm - Επέκταση Καμινάδας Απορροφητήρα Bosch HEZ9VDSM2",50,0,0
232779,"Συνδετικό Σωληνώσεων Bosch HEZ9VDSS1",40,0,0
232785,"Eskimo WM8F14AN – Πλυντήριο Ρούχων 8 kg A",399,0,0
232786,"Γωνία Σύνδεσης 90 Μοιρών Κάθετος S Bosch HEZ9VDSB4",40,0,0
232797,"Eskimo WM8T13A – Πλυντήριο Ρούχων 8 kg A",399,2,1
232805,"Εντοιχιζόμενο Πλυντήριο - Στεγνωτήριο Bosch WKD28543EU",979,0,0
232813,"Samsung RB38C7B5DB1 – Ψυγειοκαταψύκτης Μαύρο D",999,0,0
232814,"Samsung WW90CGC04DAELE – Πλυντήριο Ρούχων 9kg A",369.9,5,1
232845,"Hisense RQ760N4IFE – Ψυγείο Ντουλάπα No Frost 577Lt E",2749,1,1
232877,"Bosch KGN492XCF – Ψυγειοκαταψύκτης Black Stainless Steel C",1149,0,0
232884,"Bosch SPI4EMS24E – Εντοιχιζόμενο Πλυντήριο Με Εμφανή Μετόπη 45cm",653,0,0
232889,"Eskimo WM9F14AN – Πλυντήριο Ρούχων 9 kg A",419,0,0
232904,"Davoline OMEGA PLUS GR-IX 060 – Απορροφητήρας Συρόμενος Inox 60cm A+",89,5,1
232909,"Davoline Omega Plus 060 – Απορροφητήρας Συρόμενος Εντοιχιζόμενος 60 cm Μαύρο A+",99,0,0
232915,"Bosch WQG245B0GR – Στεγνωτήριο 9 kg Α",759,0,0
232936,"Καταψύκτης Όρθιος Liebherr FNd 6625 Λευκός",1099,0,0
232937,"Φούρνος Μικροκυμάτων Candy CMW20SMB",85,0,0
232938,"Carad WA5060E – Πλυντήριο Ρούχων 6kg 1000 Στροφών",319,0,0
232942,"Bosch WTZ27510 – Συνδετικό Πλυντηρίου - Στεγνωτηρίου",36,0,0
232943,"Bosch SPI6YMS14E – Εντοιχιζόμενο Πλυντήριο Με Εμφανή Μετόπη 45cm",899,0,0
232950,"Midea MFD60S080W – Πλυντήριο Πιάτων Inox 60 cm E",339,0,0
232969,"Bosch HBG7321B1 – Εντοιχιζόμενος Φούρνος",959,0,0
232972,"Bosch HBG7721B1 – Φούρνος Εντοιχιζόμενος",844,1,1
232973,"Bosch BEL7321B1 – Φούρνος Εντοιχιζόμενος",625,1,1
232979,"Συντηρητής Κρασιών WPbli 5231 Liebherr",2099,0,0
232980,"Ψυγείο Εντοιχιζόμενο Mini Bar Liebherr UIKP1554 E",1159,0,0
232986,"Midea MDRT580MTE01E – Ψυγείο Δίπορτο Λευκό Ενεργειακή Κλάση E",559,0,0
232993,"Midea MDRT580MTE02E – Ψυγείο Δίπορτο Inox Ενεργειακή Κλάση E",590,0,0
232994,"Bosch HEZ638070 – Ευέλικτος Τηλεσκοπικός Μηχανισμός Πλήρως Επεκτεινόμενος",115,0,0
232996,"Bosch HEZ638000 – Ευέλικτος Τηλεσκοπικός Μηχανισμός Πλήρως Επεκτεινόμενος",80,0,0
233002,"Midea MF200W90WB/W - GR – Πλυντήριο Ρούχων 9kg A",379,0,0
233008,"Φίλτρο Οσμών Clean Air Bosch HEZ9VRCR0 Για Απορροφητήρα",75,0,0
233016,"Bosch HBG7241B1 – Φούρνος Εντοιχιζόμενος",680,2,1
233019,"Bosch HBG7541B1 – Φούρνος Εντοιχιζόμενος",845,0,0
233033,"Midea MCH520T157K0 – Κεραμική Εστία Αυτόνομη με Λειτουργία Κλειδώματος",199,0,0
233051,"Bosch HEZ629070 – Ταψί Air Fry Αλουμινίου",29,3,1
233057,"Bosch KGN33NLEB – Ψυγειοκαταψύκτης Inox E",468,2,1
233065,"LG WT1210EGF – Εντοιχιζόμενο Σετ Οικιακών Συσκευών Πλυντήριο/Στεγνωτήριο WashTower",2100,0,0
233070,"LG F4R5010TSWW – Πλυντήριο Ρούχων 10 kg 1400 rpm AI DD TurboWash Steam Ενεργειακή Κλάση A",618,0,0
233071,"LG D2R50S8TSWB – Πλυντήριο - Στεγνωτήριο Ρούχων 8kg / 5kg",579,1,1
233083,"Bosch HMG776KB1 – Φούρνος Εντοιχιζόμενος",1479,1,1
233103,"Pitsos PTI8E66G – Απορροφητήρας Επικλινής - Καμινάδα 80 cm Μαύρος",359,0,0
233104,"Bosch WGG244ZHGR – Πλυντήριο Ρούχων 9 kg Α",459,2,1
233109,"Bosch HKS79U250 – Κουζίνα 63L με Εστίες Κεραμικές Inox",888,4,1
233116,"Bosch WGG244FGGR – Πλυντήριο Ρούχων Εμπρόσθιας Φόρτωσης",479,4,1
233123,"Ψυγειοκαταψύκτης Liebherr CNbdc 573i Μαύρος C",1199,0,0
233141,"Bosch WGG244ZEGR – Πλυντήριο Ρούχων 9 kg A",469,1,1
233144,"Liebherr CNsfd 5203 – Ψυγειοκαταψύκτης Inox D",699,0,0
233149,"Davoline Απορροφητήρας Συρόμενος HQ PRO Inox 60 cm A+",249,0,0
233160,"Miele G7688 – Πλυντήριο Πιάτων SCVi XXL 60 cm Α",2499,0,0
233161,"Miele TWL680WP – Στεγνωτήριο Ρούχων 125 Gala Edition 9 kg A",1899,0,0
233167,"Davoline BXO 7210 IX – Εντοιχιζόμενος φούρνος Inox 72L A",283,0,0
233172,"Eskimo R1D110SES – Ψυγείο Ασημί E",219,1,1
233173,"Liebherr IRBci 5180 – Ψυγείο Εντοιχιζόμενο C",3099,0,0
233178,"Faber Faber 106/45 Plus White A60/3 – Απορροφητήρας 60 cm C",179,3,1
233179,"Faber Faber 106/45 Plus Brown A60/3 – Απορροφητήρας Πτυσσόμενος 60 cm C",169,4,1
233189,"Bosch SMS4ECI26E – Πλυντήριο Πιάτων 60cm",757,2,1
233191,"Liebherr CNsfd 5703 – Ψυγειοκαταψύκτης Ασημί D",619,0,0
233201,"Πλυντήριο - Στεγνωτήριο Ρούχων Bosch WNA14401GR 60cm",809,0,0
233202,"Bosch WUU28T02GR – Πλυντήριο Ρούχων 9 kg A",562,2,1
233212,"Ψυγειοκαταψύκτης Liebherr CUefe 3331 Ασημί Ε",799,0,0
233221,"LG D2R5009TSMB – Πλυντήριο-Στεγνωτήριο 9 kg 5 kg Slim AI DD Steam",719,2,1
233227,"Ψυγείο Liebherr CTe 2131 Λευκό E",499,0,0
233244,"Bosch HKR39A250U – Κουζίνα 66L με Εστίες Κεραμικές",620,1,1
233254,"LG GTBV22SWGKD – Ψυγείο Λευκό Κλάση E",459,0,0
233256,"Eskimo ES R1D90SES – Ψυγείο Mini Bar Ασημί Ε",189,0,0
233281,"Davoline BBO 7210 – Εντοιχιζόμενος φούρνος - Μαύρο 72L A",283,0,0
233283,"Davoline GP Plus GR-IX 90 – Απορροφητήρας Συρόμενος Inox C",158,1,1
233284,"Brandt BT38038QG – Πλυντήριο Ρούχων TL 8kg",449,0,0
233288,"Miele WWK360WCS – Πλυντήριο ρούχων 10kg A",1179,2,1
233289,"Bosch HBG7321W1 – Φούρνος Εντοιχιζόμενος",788,1,1
233290,"Pitsos PTI6E66G – Απορροφητήρας Επικλινής - Καμινάδα 60 cm Μαύρος",299,2,1
233291,"Bosch HKS59E150U – Κουζίνα 66L με Εστίες Κεραμικές Inox",708,2,1
233292,"Bosch KGN33NWEB – Ψυγειοκαταψύκτης Λευκός E",461,1,1
233298,"Samsung RB53DG703EB1EF – Ψυγειοκαταψύκτης Ανθρακί Ε",849,0,0
233300,"Ψυγείο Εντοιχιζόμενο Μονόπορτο Bosch KUR21VFE0 Λευκό Ε",749,0,0
233305,"Απορροφητήρας Τζάκι - Καμινάδα 80 cm Bosch DWK81AN60",849,0,0
233309,"Inventor MDH-145EL – Καταψύκτης Μπαούλο 145L Λευκό  Ε",215,0,0
233310,"Inventor MDH-100EL – Καταψύκτης Μπαούλο 100L Λευκό E",189,0,0
233326,"Ψυγειοκαταψύκτης Εντοιχιζόμενος Liebherr IRBc 4520 C",1399,0,0
233327,"Ψυγειοκαταψύκτης Εντοιχιζόμενος Liebherr ICBbi 5122 B",1899,0,0
233331,"Samsung RS64DG5303S9EF – Ψυγείο Refined Inox Ε",1399,0,0
233332,"Ψυγειοκαταψύκτης Εντοιχιζ΄όμενος Liebherr IRBci 5170 C",2799,0,0
233333,"Εντοιχιζόμενος Καταψύκτης Liebherr IFNd 3924 D",1069,0,0
233334,"Samsung DV90T6240LE/S6 – Στεγνωτήριο Ρούχων 9kg A",624,0,0
233337,"Bosch PVQ811H26E – Επαγωγική Εστία 80 cm Με Ενσωματωμένο Απορροφητήρα",1599,0,0
233341,"Bosch WUU28TX2GR – Πλυντήριο Ρούχων 9 kg A",609,2,1
233344,"Inventor MDH-200EL – Καταψύκτης Μπαούλο Ε",299,0,0
233348,"Ψυγείο Liebherr RBsdc 525i Inox C",1699,0,0
233356,"Samsung RB53DG703DS9EF – Ψυγειοκαταψύκτης Refined Inox D",899,1,1
233359,"Ψυγειοκαταψύκτης Liebherr CNgbc 5723 Μαύρος C",1349,0,0
233360,"Bosch WAN282E1GR – Πλυντήριο ρούχων Σειρά 4 8kg A",469,2,1
233364,"LG GTB916PZHED – Ψυγείο Δίπορτο Platinum Silver 592L E",929,1,1
233368,"Samsung WW11DG5B25AELE – Πλυντήριο Ρούχων 11kg",463,4,1
233369,"Samsung WW11DB7B94GBU4 – Πλυντήριο Ρούχων 11 kg Α",679,0,0
233378,"Φούρνος Εντοιχιζόμενος Bosch BFL7221W1",699,0,0
233380,"Ψυγειοκαταψύκτης Liebherr CBNbsa 575i Α",2549,0,0
233392,"Ψυγείο Εντοιχιζόμενο Liebherr IRDdi 5120 D",1479,0,0
233393,"Εντοιχιζόμενος Καταψύκτης Liebherr SIFNSe 5128 E",1900,0,0
233395,"Liebherr CNsfd 7723 – Ψυγειοκαταψύκτης D",1339,0,0
233396,"Bosch WNC254A0GR – Πλυντήριο - Στεγνωτήριο Ρούχων",869,1,1
233397,"Inventor MB492SE – Ψυγείο Mini Bar Ασημί Ε",159,1,1
233410,"Ψυγειοκαταψύκτης Liebherr SWTNes 4285 Inox D",3899,0,0
233414,"Midea MDWTT0802MS - WF – Πλυντήριο Πιάτων Inox F",259,2,1
233415,"Bosch HBA372EB0 – Φούρνος 71L",519,0,0
233418,"Ψυγειοκαταψύκτης Liebherr CBNsdb 775i Ασημί B",2799,0,0
233421,"Pitsos WUP140ZG9 – Πλυντήριο Ρούχων 9kg",419,3,1
233432,"Davoline HDW251ELDUALSGNE – Καταψύκτης Οριζόντιος 246Lt E",319,0,0
233435,"Bosch KGN392XCF – Ψυγειοκαταψύκτης Brushed Black Αντιδακτυλικό C",919,0,0
233442,"Ψυγείο Liebherr SRbdd 5220 Μαύρο D",1400,0,0
233443,"Καταψύκτης Όρθιος Liebherr SFNbdd 5227 D",1499,0,0
233445,"Bosch WGE03400GR – Πλυντήριο Ρούχων 8 kg Α",419,1,1
233449,"Ψυγειοκαταψύκτης Εντοιχιζόμενος Liebherr ICBNci 5153 C",2399,0,0
233450,"Ψυγειοκαταψύκτης Liebherr CNsfc 573i Plus Ασημί C",1249,0,0
233461,"Ψυγειοκαταψύκτης Liebherr CBNbda 572i Black-Steel A",1699,0,0
233464,"Hisense WF3S9043BW3 – Πλυντήριο Ρούχων 9kg",430,0,0
233473,"Bosch WNA14411GR – Πλυντήριο - Στεγνωτήριο Ρούχων 10.5kg/6kg Λευκό A/D",684,2,1
233479,"Ψυγείο Liebherr Rsfd 5000 Ασημί D",849,0,0
233499,"Hisense I6433CB7 – Εστία Επαγωγική",399,0,0
233502,"Midea MDWES1433DB-W – Πλυντήριο Πιάτων 14 Σερβίτσια 60 cm",397,0,0
233503,"Midea MCH640F145K0FRX – Εστία Κεραμική",239,0,0
233504,"Ψυγείο Δίπορτο Total NoFrost LG GTBV20PYGKD  Inox",569,0,0
233513,"Ψυγείο LG GTBV20SWGKD Λευκό",549,0,0
233519,"Hisense RB645N4BCE – Ψυγειοκαταψύκτης Total NoFrost Inox",699,0,0
233540,"Hisense RT422N4WCE – Ψυγειοκαταψύκτης No Frost 325Lt E",499,1,1
